epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6249703848361969,68.19899244332494,0.564417998279844,91.75627240143369
2,0.47262160122394564,90.99496221662469,0.41024883687496183,99.2831541218638
3,0.4058962851762772,94.96221662468514,0.3568026964153562,99.46236559139786
4,0.35274730384349823,95.96977329974811,0.3120991268328258,99.6415770609319
5,0.31334553301334384,97.10327455919395,0.27140071860381537,99.82078853046595
