epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6949026683966318,50.0,0.7182090148996951,11.632270168855534
2,0.6684890538454056,60.62005277044855,0.7218276119943875,39.587242026266416
3,0.5712848845869303,72.75725593667546,0.5574880282380688,87.99249530956848
4,0.45522586939235526,85.15831134564644,0.4617534631223821,93.80863039399625
5,0.3688679604480664,91.75461741424802,0.3886053895772393,97.18574108818011
