Epoch,Loss,Learning Rate
110,0.01647626768184326,9.624499007863383e-05
111,0.01707354856359704,9.616881269564623e-05
112,0.021906894915623636,9.609190111914259e-05
113,0.01276234269891752,9.601425657219919e-05
114,0.01479509243423619,9.593588028954832e-05
115,0.019048373734510345,9.585677351755857e-05
116,0.012775176837926776,9.577693751421506e-05
117,0.013973322458474375,9.569637354909942e-05
118,0.018723878575057338,9.561508290336955e-05
119,0.012831752762062157,9.553306686973937e-05
120,0.01621192833550683,9.545032675245813e-05
121,0.016583968013547723,9.536686386728975e-05
122,0.021073813090191747,9.528267954149184e-05
123,0.012520500597907457,9.519777511379469e-05
124,0.014092660670895584,9.511215193437985e-05
125,0.01841141448197205,9.502581136485876e-05
126,0.012230741524523714,9.493875477825104e-05
127,0.013534899233136236,9.485098355896271e-05
128,0.017870067221271557,9.476249910276411e-05
129,0.012390368816828945,9.467330281676776e-05
130,0.015467800536454178,9.458339611940597e-05
131,0.015786861486891967,9.449278044040824e-05
132,0.02006081606988318,9.440145722077855e-05
133,0.011944140296247675,9.430942791277251e-05
134,0.013581165652040665,9.421669397987417e-05
135,0.01730595094367589,9.41232568967728e-05
136,0.011678541570379421,9.402911814933937e-05
137,0.012988265016025341,9.393427923460308e-05
138,0.016864551935435797,9.383874166072734e-05
139,0.011847317763944952,9.374250694698597e-05
140,0.015106732315361136,9.364557662373894e-05
141,0.015151952455819743,9.354795223240807e-05
142,0.019095632094299285,9.344963532545245e-05
143,0.011722080097193034,9.335062746634393e-05
144,0.012880096762872687,9.3250930229542e-05
145,0.016738971948010346,9.315054520046897e-05
146,0.011245027110662038,9.30494739754847e-05
147,0.01242254623609436,9.294771816186108e-05
148,0.0164704408280824,9.284527937775668e-05
149,0.011465566607601032,9.27421592521909e-05
150,0.014439395242711393,9.263835942501807e-05
151,0.014920888761081165,9.253388154690138e-05
152,0.018690663741946948,9.242872727928667e-05
153,0.011598784899588948,9.232289829437592e-05
154,0.012754661190073664,9.221639627510076e-05
155,0.016460421245272566,9.210922291509565e-05
156,0.011116093572615305,9.200137991867095e-05
157,0.012183001926509528,9.189286900078582e-05
158,0.0158006060079149,9.178369188702098e-05
159,0.011298243109727414,9.167385031355123e-05
160,0.014010777980906934,9.156334602711785e-05
161,0.013993320347763962,9.145218078500081e-05
162,0.017694540974888498,9.134035635499087e-05
163,0.011008124767302922,9.122787451536144e-05
164,0.012001267997775136,9.111473705484027e-05
165,0.01546817478473957,9.100094577258105e-05
166,0.010618706903897407,9.088650247813482e-05
167,0.011550814484064354,9.077140899142111e-05
168,0.01490619772102502,9.065566714269905e-05
169,0.010925613045578868,9.05392787725383e-05
170,0.013554014864650259,9.042224573178972e-05
171,0.01349091986137465,9.030456988155596e-05
172,0.016743639242699053,9.018625309316185e-05
173,0.010736640838042991,9.006729724812468e-05
174,0.011595333266219624,8.994770423812425e-05
175,0.014754471340693714,8.982747596497278e-05
176,0.010064661781099148,8.970661434058467e-05
177,0.011329984337818332,8.958512128694616e-05
178,0.01471745935211912,8.946299873608466e-05
179,0.011079486385669286,8.934024863003808e-05
180,0.013020090967496267,8.921687292082393e-05
181,0.012741667604664476,8.909287357040836e-05
182,0.015858439941572527,8.896825255067486e-05
183,0.010419806073669617,8.884301184339289e-05
184,0.010958063569510491,8.871715344018646e-05
185,0.01427539461860206,8.859067934250238e-05
186,0.009753974591858866,8.846359156157851e-05
187,0.010677320763423311,8.833589211841166e-05
188,0.013684992198605181,8.820758304372557e-05
189,0.010264275956149326,8.807866637793854e-05
190,0.01228889194317162,8.794914417113101e-05
191,0.012259097602331966,8.781901848301299e-05
192,0.01487017798282933,8.768829138289124e-05
193,0.010113757966858586,8.755696494963635e-05
194,0.010528937907798625,8.742504127164986e-05
195,0.013555745744691572,8.729252244683077e-05
196,0.009503691156235774,8.715941058254242e-05
197,0.010223999636520336,8.702570779557886e-05
198,0.013101008212443714,8.689141621213117e-05
199,0.009747071046859207,8.675653796775375e-05
200,0.011480086389361176,8.662107520733027e-05
201,0.01156878406920175,8.648503008503959e-05
202,0.014001786864998682,8.634840476432149e-05
203,0.009607853191882008,8.621120141784232e-05
204,0.010030421246660919,8.607342222746035e-05
205,0.012876086696562154,8.59350693841912e-05
206,0.009011028743371731,8.579614508817288e-05
207,0.010046816254943245,8.565665154863088e-05
208,0.012867399607785046,8.551659098384297e-05
209,0.009827648005561858,8.537596562110403e-05
210,0.010970448762769015,8.523477769669052e-05
211,0.011266139818628023,8.509302945582498e-05
212,0.013515895348973572,8.495072315264027e-05
213,0.009401563518090038,8.480786105014385e-05
214,0.009945268796688719,8.466444542018162e-05
215,0.012804517729730323,8.452047854340191e-05
216,0.008935494910607614,8.437596270921919e-05
217,0.009972045893735456,8.423090021577764e-05
218,0.012272403007600366,8.408529336991464e-05
219,0.009237131595089123,8.3939144487124e-05
220,0.010396409886264493,8.379245589151932e-05
221,0.01076181756514238,8.364522991579677e-05
222,0.012846676292034185,8.349746890119826e-05
223,0.008969072752246043,8.334917519747398e-05
224,0.009460071935148046,8.320035116284524e-05
225,0.012291971395337364,8.305099916396679e-05
226,0.008551790254054272,8.29011215758893e-05
227,0.009354200637217884,8.275072078202156e-05
228,0.011448413477188385,8.259979917409256e-05
229,0.008601429894929978,8.244835915211343e-05
230,0.009827642964210542,8.229640312433937e-05
231,0.010064008557691989,8.214393350723129e-05
232,0.012306370996733809,8.199095272541734e-05
233,0.008746154833494163,8.183746321165444e-05
234,0.009061853940848534,8.168346740678954e-05
235,0.011901011109840489,8.152896775972083e-05
236,0.008248918904161944,8.137396672735878e-05
237,0.008955701623429976,8.121846677458706e-05
238,0.010966744398834502,8.106247037422337e-05
239,0.00840041360806492,8.090598000698009e-05
240,0.009678686926391249,8.074899816142485e-05
241,0.00964798912315107,8.059152733394097e-05
242,0.011531852304980886,8.043357002868774e-05
243,0.008403895712434882,8.027512875756055e-05
244,0.008805215138680779,8.011620604015105e-05
245,0.011359185610738834,7.996069792667813e-05
246,0.008126438796951822,7.98008314949709e-05
247,0.00884559057743811,7.964049115943166e-05
248,0.01021568468351644,7.947967946985164e-05
249,0.008026150009799294,7.931839898351773e-05
250,0.009289482245704432,7.915665226517183e-05
251,0.009566595192953217,7.899444188697002e-05
252,0.011081498434267393,7.883177042844163e-05
253,0.00813891099788612,7.866864047644831e-05
254,0.00863017845137908,7.85050546251428e-05
255,0.010587729615863503,7.834101547592776e-05
256,0.007695958275268445,7.817652563741435e-05
257,0.008381697440111056,7.801158772538076e-05
258,0.009779806970050785,7.784620436273055e-05
259,0.007994506777854772,7.768037817945111e-05
260,0.00897263262772978,7.751411181257164e-05
261,0.009119349909469304,7.734740790612136e-05
262,0.010791217135946924,7.718026911108733e-05
263,0.007964032565856852,7.701269808537244e-05
264,0.008391922346895515,7.684469749375307e-05
265,0.010357325902299546,7.667627000783664e-05
266,0.007425213776381187,7.65074183060193e-05
267,0.008095967688416018,7.633814507344321e-05
268,0.009345504574523104,7.616845300195379e-05
269,0.0076195033034309745,7.59983447900571e-05
270,0.008651331899028907,7.582782314287673e-05
271,0.008729773735423095,7.565689077211098e-05
272,0.01032739941303323,7.548555039598949e-05
273,0.007634731617233739,7.531380473923023e-05
274,0.008158123640275402,7.514165653299609e-05
275,0.009947580548014673,7.496910851485148e-05
276,0.007000838406383991,7.479616342871869e-05
277,0.007677195820866562,7.462282402483437e-05
278,0.008959238346461661,7.444909305970578e-05
279,0.007187691326934572,7.427497329606692e-05
280,0.008484198560614548,7.410046750283457e-05
281,0.008519136170833939,7.392557845506432e-05
282,0.009769808736675215,7.375030893390647e-05
283,0.00735844287271725,7.357466172656163e-05
284,0.007686100735488098,7.339863962623662e-05
285,0.009473081062002698,7.322224543209991e-05
286,0.006677518522071584,7.304548194923713e-05
287,0.007298855542591433,7.286835198860648e-05
288,0.008372063142327002,7.269085836699406e-05
289,0.006867980013783203,7.251300390696897e-05
290,0.0076978721559365715,7.23347914368386e-05
291,0.008048582143468283,7.215622379060343e-05
292,0.009438919423079891,7.197730380791218e-05
293,0.007079651017060004,7.179803433401651e-05
294,0.007262430092740077,7.16184182197258e-05
295,0.009275483200326562,7.144285165499713e-05
296,0.006517917788076419,7.126255911543523e-05
297,0.007060341650574673,7.108192845080306e-05
298,0.008001066897655042,7.090096253355617e-05
299,0.006688902563438183,7.071966424148144e-05
300,0.007482511731057723,7.053803645765128e-05
301,0.0076331152515372305,7.035608207037783e-05
302,0.008840219833229373,7.017380397316695e-05
303,0.006974793740593624,6.99912050646723e-05
304,0.007090352898713474,6.980828824864917e-05
305,0.008853891591836766,6.962505643390838e-05
306,0.006425029126836396,6.944151253426991e-05
307,0.00686739634143234,6.925765946851664e-05
308,0.007907729930948557,6.907350016034799e-05
309,0.006438239611026536,6.888903753833329e-05
310,0.00722472176023918,6.87042745358653e-05
311,0.007303050739077352,6.851921409111354e-05
312,0.008481782139846829,6.833385914697761e-05
313,0.006655061288123451,6.814821265104026e-05
314,0.006722622673118078,6.796227755552069e-05
315,0.008653980427103617,6.777605681722745e-05
316,0.006278614593079177,6.758955339751154e-05
317,0.006834185543106642,6.740277026221923e-05
318,0.007784827459012953,6.721571038164493e-05
319,0.006284694577760358,6.702837673048402e-05
320,0.007050438128871753,6.684077228778538e-05
321,0.007245827704758906,6.665290003690416e-05
322,0.008338832648516429,6.646476296545434e-05
323,0.0065821524973527145,6.627636406526109e-05
324,0.00671960785984993,6.608770633231339e-05
325,0.008293693141284876,6.589879276671615e-05
326,0.005989459747868795,6.570962637264268e-05
327,0.006556715068077986,6.55202101582869e-05
328,0.00749677110735963,6.533054713581541e-05
329,0.0060864501240913095,6.514064032131965e-05
330,0.0068548770575988585,6.495049273476798e-05
331,0.007117053899891311,6.476010739995752e-05
332,0.008145972495762313,6.456948734446624e-05
333,0.006313319215778171,6.437863559960466e-05
334,0.00639096522141566,6.418755520036775e-05
335,0.008021256469031115,6.399624918538661e-05
336,0.005808646211446058,6.380472059688017e-05
337,0.006258036769506317,6.361297248060677e-05
338,0.00710353564482364,6.342100788581584e-05
339,0.005838516729077461,6.322882986519925e-05
340,0.006509897026528672,6.30364414748429e-05
341,0.0068234811145130815,6.284384577417805e-05
342,0.007891223269015006,6.265104582593267e-05
343,0.006179488187360509,6.245804469608279e-05
344,0.0061412048611290205,6.226484545380367e-05
345,0.007704560623629155,6.20761704015724e-05
346,0.005684649769114558,6.188258879996437e-05
347,0.006017989598260057,6.168881823703933e-05
348,0.006646382301568803,6.149486179420839e-05
349,0.005701245532779977,6.130072255583855e-05
350,0.006321247215609907,6.11064036092037e-05
351,0.006608416593247434,6.091190804443551e-05
352,0.007607796933592819,6.071723895447431e-05
353,0.006026240301363897,6.0522399435019885e-05
354,0.005978376543569583,6.032739258448228e-05
355,0.007335795099540364,6.013222150393243e-05
356,0.005398154519952652,5.9936889297052986e-05
357,0.005828586871247375,5.9741399070088874e-05
358,0.006296721240221636,5.95457539317979e-05
359,0.005553727066598651,5.9349956993401324e-05
360,0.0061765589272864616,5.91540113685344e-05
361,0.006315712680722155,5.8957920173196847e-05
362,0.007110382001506301,5.8761686525703286e-05
363,0.005759749487723883,5.8565313546633684e-05
364,0.005785039472734419,5.83688043587837e-05
365,0.007074490452196631,5.8172162087115056e-05
366,0.005178153547515139,5.797538985870576e-05
367,0.005657189413507628,5.7778490802700525e-05
368,0.00602707019779922,5.7581468050260865e-05
369,0.005286978500917918,5.7384324734515385e-05
370,0.005947098127429987,5.718706399050991e-05
371,0.0061049994561117055,5.698968895515767e-05
372,0.0067610071671036324,5.679220276718942e-05
373,0.005477286500447407,5.6594608567103456e-05
374,0.005584600300630327,5.6396909497115736e-05
375,0.0068554200541523355,5.619910870110994e-05
376,0.005063959077943298,5.6001209324587375e-05
377,0.005507214992909079,5.580321451461706e-05
378,0.005982274450816032,5.56051274197856e-05
379,0.00521234746613517,5.540695119014714e-05
380,0.005745295680798136,5.520868897717333e-05
381,0.005849322545478438,5.5010343933703115e-05
382,0.006432221660095199,5.4811919213892626e-05
383,0.005289410194098131,5.4613417973165106e-05
384,0.005355858121907748,5.44148433681606e-05
385,0.006634403829371966,5.421619855668583e-05
386,0.00493213398206025,5.401748669766399e-05
387,0.00536448605040588,5.381871095108445e-05
388,0.0058887301171879946,5.361987447795261e-05
389,0.004984846827006195,5.342098044023949e-05
390,0.005386605212839729,5.322203200083154e-05
391,0.0056291981316285164,5.30230323234804e-05
392,0.006210314947543893,5.2823984572752414e-05
393,0.0051562949509655195,5.262489191397847e-05
394,0.005167409857144443,5.2425757513203566e-05
395,0.006360830229468553,5.222658453713651e-05
396,0.004745783627873696,5.202737615309957e-05
397,0.005113762688380099,5.182813552897805e-05
398,0.005600310315480229,5.1628865833169946e-05
399,0.0046640263285442456,5.142957023453562e-05
400,0.005154988719945456,5.123025190234727e-05
401,0.005459594022107833,5.103091400623867e-05
402,0.0059832996779643904,5.0831559716154686e-05
403,0.004955593644209751,5.063219220230089e-05
404,0.004911740287774947,5.043281463509313e-05
405,0.006236617390929562,5.023343018510713e-05
406,0.004653839889925155,5.003404202302809e-05
407,0.00495528639436177,4.9834653319600246e-05
408,0.0054084454086700045,4.963526724557639e-05
409,0.004514728320717085,4.943588697166754e-05
410,0.004949705240816423,4.9236515668492466e-05
411,0.005180328586081997,4.90371565065273e-05
412,0.005786402105558209,4.8837812656055066e-05
413,0.004776316797133626,4.8638487287115346e-05
414,0.004752495144380302,4.843918356945378e-05
415,0.006066999361259726,4.823990467247173e-05
416,0.004452434273311732,4.804065376517582e-05
417,0.004806051730666673,4.784143401612759e-05
418,0.0052517433594003685,4.7642248593393086e-05
419,0.004495336763594844,4.744310066449251e-05
420,0.0047449369115539165,4.724399339634978e-05
421,0.004932289571137872,4.704492995524223e-05
422,0.005641783478317737,4.684591350675027e-05
423,0.004680313275013937,4.6646947215706946e-05
424,0.004607215943950705,4.6448034246147754e-05
425,0.0059246640374157125,4.6254027222613095e-05
426,0.004397169221192598,4.6055228892265986e-05
427,0.004699232167473472,4.58564932931264e-05
428,0.0050570050527046365,4.565782358556124e-05
429,0.004480438028666668,4.545922292888959e-05
430,0.00466580359299281,4.526069448133248e-05
431,0.004736502931691797,4.506224139996258e-05
432,0.005479825091287039,4.4863866840654155e-05
433,0.004602701663005552,4.466557395803273e-05
434,0.004536441988709223,4.446736590542497e-05
435,0.005716484040021896,4.4269245834808543e-05
436,0.004344788320339852,4.407121689676201e-05
437,0.004640161329539629,4.387328224041471e-05
438,0.004848138176518061,4.367544501339668e-05
439,0.0044492054972002605,4.347770836178859e-05
440,0.004560889159442812,4.3280075430071706e-05
441,0.00456469219104137,4.308254936107795e-05
442,0.0052575342266297925,4.288513329593982e-05
443,0.004413646834663956,4.2687830374040524e-05
444,0.004376948895585928,4.249064373296403e-05
445,0.005558775108954982,4.229357650844516e-05
446,0.004332627448048897,4.209663183431969e-05
447,0.0045775432940345345,4.189981284247458e-05
448,0.004654163699142817,4.170312266279822e-05
449,0.0042753873943782795,4.1506564423130445e-05
450,0.004492971393075295,4.131014124921302e-05
451,0.0044065399262940555,4.1113856264639824e-05
452,0.004923621318927716,4.091771259080719e-05
453,0.004226814989545723,4.07217133468643e-05
454,0.004205165863911644,4.052586164966353e-05
455,0.005177309768552687,4.033016061371092e-05
456,0.00411220356288207,4.0134613351116653e-05
457,0.004450263650008909,3.993922297154554e-05
458,0.004607527222904581,3.9743992582167556e-05
459,0.004069905756495711,3.954892528760851e-05
460,0.0043884725075658045,3.9354024189900594e-05
461,0.0042652244290632265,3.915929238843304e-05
462,0.004737422531811384,3.89647329799029e-05
463,0.004083083560633496,3.877034905826577e-05
464,0.004016486527511805,3.85761437146866e-05
465,0.004921012590696081,3.8382120037490486e-05
466,0.003931460951784308,3.818828111211364e-05
467,0.004248680823721082,3.799463002105427e-05
468,0.004367826671180565,3.7801169843823534e-05
469,0.003806752653894719,3.760790365689668e-05
470,0.004164730824768634,3.741483453366401e-05
471,0.0040699667439273585,3.722196554438203e-05
472,0.004575760285483628,3.702929975612467e-05
473,0.003921002904861802,3.683684023273447e-05
474,0.003850700169029396,3.664459003477386e-05
475,0.004639504511454483,3.6452552219476556e-05
476,0.0036724982996153214,3.626072984069879e-05
477,0.004106932928751609,3.6069125948870944e-05
478,0.004162927078673753,3.5877743590948854e-05
479,0.0036300915866953934,3.5686585810365484e-05
480,0.004047346112556846,3.5495655646982505e-05
481,0.0038980629916938883,3.53049561370419e-05
482,0.004450011319798849,3.511449031311773e-05
483,0.0038394020663051888,3.4924261204067896e-05
484,0.003702570541574415,3.4734271834985934e-05
485,0.004436796541019093,3.4544525227153036e-05
486,0.003548953712707749,3.435502439798983e-05
487,0.004004460444287737,3.416577236100851e-05
488,0.003964723959542447,3.397677212576489e-05
489,0.0034644908453451426,3.378802669781053e-05
490,0.0038477920156210752,3.3599539078644945e-05
491,0.0037917099714211027,3.341131226566792e-05
492,0.004299562356275756,3.3223349252131756e-05
493,0.0037262185459683945,3.3035653027093736e-05
494,0.003640944904806774,3.284822657536856e-05
495,0.0042765223486462564,3.266107287748092e-05
496,0.003426270822074446,3.247419490961807e-05
497,0.003939309087865873,3.228759564358248e-05
498,0.003859108842046159,3.2101278046744635e-05
499,0.003360069003353668,3.1915245081995756e-05
500,0.00361263913687364,3.17294997077008e-05
501,0.003628388776943633,3.154404487765134e-05
502,0.00409433663334334,3.135888354101859e-05
503,0.00362965516694935,3.117401864230652e-05
504,0.003592393192797672,3.0989453121305056e-05
505,0.004126345033178151,3.08051899130433e-05
506,0.003339083173891484,3.062123194774284e-05
507,0.003896134837371547,3.0437582150771243e-05
508,0.003796537775864325,3.02542434425954e-05
509,0.0033140324408233893,3.007121873873519e-05
510,0.003472510436351025,2.988851094971708e-05
511,0.0035147098313290173,2.9706122981027783e-05
512,0.003966344626927067,2.9524057733068218e-05
513,0.0035187234681826537,2.9342318101107204e-05
514,0.00351410382711215,2.916090697523549e-05
515,0.004021444446662805,2.8979827240319836e-05
516,0.003226513548458858,2.8799081775957056e-05
517,0.003803565314539322,2.8618673456428342e-05
518,0.0037273296776863677,2.8438605150653425e-05
519,0.003307951993320319,2.825887972214504e-05
520,0.003389477506904613,2.8079500028963317e-05
521,0.0034312983810129327,2.7900468923670426e-05
522,0.0038613139015690585,2.772614309049214e-05
523,0.0034459243221889907,2.754780902179592e-05
524,0.003462433313848678,2.736983199613535e-05
525,0.003994358239962333,2.719221484376687e-05
526,0.0031613429820891922,2.701496038922402e-05
527,0.0037041354367918357,2.6838071451272632e-05
528,0.0037223430713865815,2.6661550842865944e-05
529,0.0033119242700816293,2.6485401371099895e-05
530,0.0033659970454542284,2.630962583716844e-05
531,0.0033293896164495224,2.613422703631908e-05
532,0.003748007368568967,2.5959207757808346e-05
533,0.0033284399967935937,2.5784570784857454e-05
534,0.003349281573475043,2.561031889460808e-05
535,0.00397769755345951,2.5436454858078118e-05
536,0.0030983860842974447,2.526298144011775e-05
537,0.0035966867864949672,2.5089901399365346e-05
538,0.0036753418474889748,2.4917217488203654e-05
539,0.0032017462299114502,2.474493245271602e-05
540,0.0033080380462484843,2.4573049032642736e-05
541,0.0032387002834073472,2.4401569961337444e-05
542,0.003631548726045322,2.4230497965723693e-05
543,0.003260400160442947,2.405983576625155e-05
544,0.0031854861555053147,2.388958607685436e-05
545,0.0038183163006778624,2.3719751604905583e-05
546,0.0029336197362792474,2.355033505117572e-05
547,0.0034437067224644125,2.3381339109789435e-05
548,0.003516708118784264,2.3212766468182594e-05
549,0.0030056902181879596,2.304461980705965e-05
550,0.0031327848995626882,2.2876901800350885e-05
551,0.0031272492899627586,2.2709615115170007e-05
552,0.003498819764567221,2.254276241177172e-05
553,0.0031868420291419437,2.237634634350934e-05
554,0.003039215346400785,2.2210369556792665e-05
555,0.003623241690703009,2.2044834691045873e-05
556,0.002822209836023564,2.1879744378665558e-05
557,0.0032472667715898376,2.1715101244978846e-05
558,0.0032828878526144274,2.155090790820169e-05
559,0.002815085605195746,2.1387166979397188e-05
560,0.0029630983949684333,2.1223881062434077e-05
561,0.00299455892442294,2.106105275394533e-05
562,0.0033485871461424524,2.0898684643286853e-05
563,0.003080072899337676,2.0736779312496364e-05
564,0.0029107003995194666,2.0575339336252235e-05
565,0.0034061319893226027,2.041436728183259e-05
566,0.002698422203027848,2.025386570907452e-05
567,0.0030943429787506963,2.0093837170333306e-05
568,0.0030755595809484762,1.993428421044194e-05
569,0.002684780158011652,1.9775209366670505e-05
570,0.002846745294291617,1.9616615168685943e-05
571,0.002872592961222569,1.945850413851178e-05
572,0.0032546969795054417,1.9304717513025723e-05
573,0.002979127903150894,1.914756841696363e-05
574,0.002820464758991786,1.8990909947666668e-05
575,0.0032588919218652316,1.8834744596375666e-05
576,0.0025807533579276557,1.8679074846489773e-05
577,0.0029924469801211138,1.852390317352685e-05
578,0.0029281340298106576,1.836923204508416e-05
579,0.0026072104952706977,1.8215063920799153e-05
580,0.0027405792377355347,1.806140125231024e-05
581,0.0027944712868391923,1.7908246483217993e-05
582,0.003113875619885398,1.775560204904612e-05
583,0.002901449829351339,1.760347037720281e-05
584,0.0027510892222181145,1.74518538869421e-05
585,0.0031447115044745547,1.7300754989325436e-05
586,0.002513509632724269,1.7150176087183317e-05
587,0.00292060250223319,1.7000119575077067e-05
588,0.0028257080703042448,1.6850587839260778e-05
589,0.0025519318268180076,1.670158325764336e-05
590,0.002661643098335622,1.6553108199750716e-05
591,0.0027603080081639855,1.6405165026688058e-05
592,0.0030199885595499016,1.62577560911024e-05
593,0.002800319064124601,1.6110883737145088e-05
594,0.002683130411641309,1.5964550300434573e-05
595,0.003069428296861943,1.5818758108019188e-05
596,0.0024716462435984484,1.5673509478340237e-05
597,0.002855434491321808,1.5528806721195126e-05
598,0.002757092736229846,1.5384652137700544e-05
599,0.0025072669476929417,1.5241048020255932e-05
600,0.002593270654182472,1.5097996652507019e-05
601,0.002750925736774395,1.4955500309309494e-05
602,0.0029647932160736584,1.4813561256692865e-05
603,0.00271100041359981,1.4672181751824382e-05
604,0.0026401538584983294,1.4531364042973155e-05
605,0.0030126604627783798,1.4391110369474414e-05
606,0.002387119797853435,1.42514229616939e-05
607,0.0027980032098684007,1.4112304040992352e-05
608,0.00270273590534244,1.3973755819690282e-05
609,0.0024662855288536266,1.383578050103268e-05
610,0.002539621118424892,1.3698380279154015e-05
611,0.0027151303252250683,1.356155733904339e-05
612,0.0029212783073733857,1.342531385650973e-05
613,0.0026502335066452805,1.3289651998147257e-05
614,0.002612330142277997,1.315457392130095e-05
615,0.0029506816063076258,1.3020081774032284e-05
616,0.0023324111875476,1.2886177695085078e-05
617,0.0027418360142491575,1.2752863813851456e-05
618,0.002643921196733306,1.2620142250338024e-05
619,0.002417850523914506,1.2488015115132102e-05
620,0.0024941299588379746,1.235648450936821e-05
621,0.0026594456313632246,1.2225552524694645e-05
622,0.0029061450310642035,1.209839289175036e-05
623,0.0026153639291140547,1.196864965965872e-05
624,0.0025813920457461257,1.1839511216150478e-05
625,0.002889898262787383,1.171097961483284e-05
