epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7022368586063386,52.70780856423174,0.7122652641364506,22.40143369175627
2,0.6598167479038238,62.97229219143577,0.7186428896018437,39.96415770609319
3,0.5353779047727585,79.40806045340051,0.23231781401804516,96.415770609319
4,0.4026700836420059,87.53148614609572,0.18676266031605857,96.415770609319
5,0.33448355555534365,92.19143576826197,0.09946198293140956,98.38709677419355
