epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7547073774039745,49.6042216358839,0.48975623721507056,88.93058161350844
2,0.7398407769699892,49.6042216358839,0.5132004738743625,88.93058161350844
3,0.7048257365822792,51.912928759894456,0.5650886328362706,88.93058161350844
4,0.4733289073531826,77.70448548812665,0.1813461870622279,96.06003752345215
5,0.3018846021344264,84.49868073878628,0.16506473711733496,92.87054409005628
