epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.6553433373570442,45.97156398104266,0.5857090410196556,46.91943127962085
2,0.5565660052001477,88.78357030015798,0.5226440390325943,99.0521327014218
3,0.4817427210509777,99.60505529225908,0.46374676924831465,99.5260663507109
4,0.419026855006814,99.84202211690364,0.41549667378641525,100.0
5,0.36902358643710614,99.84202211690364,0.3538685840255809,100.0
