epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,0.7401740389565626,49.6042216358839,0.5132003479929113,88.93058161350844
2,0.6441150282820066,52.70448548812665,0.4293245593113686,97.5609756097561
3,0.5057881399989128,88.65435356200528,0.3498093734926252,99.24953095684803
4,0.4341734914729993,94.92084432717678,0.33217558175770207,99.43714821763602
5,0.3788949176669121,96.76781002638522,0.30197063088417053,99.62476547842401
